make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
ford, Kuga,2018.0,20000,Manual,4992.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2018.0,11290,Semi-Auto,24365.0,Petrol,145.0,54.3,1.0
ford, Ka+,2019.0,9500,Manual,2900.0,Petrol,145.0,47.9,1.2
ford, Fiesta,2018.0,9690,Manual,25700.0,Petrol,145.0,58.9,1.0
ford, Focus,2019.0,18000,Manual,4000.0,Petrol,145.0,58.9,1.0
ford, Fiesta,2019.0,14500,Manual,10000.0,Petrol,145.0,58.9,1.0
ford, S-MAX,2019.0,25000,Manual,9544.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2019.0,13000,Manual,14000.0,Petrol,145.0,58.9,1.0
ford, Ka+,2018.0,8500,Manual,6785.0,Petrol,145.0,47.9,1.2
ford, S-MAX,2019.0,24690,Manual,9544.0,Diesel,145.0,54.3,2.0
ford, EcoSport,2018.0,13290,Manual,15000.0,Petrol,145.0,54.3,1.0
ford, Fiesta,2019.0,13290,Manual,7995.0,Petrol,145.0,58.9,1.0
ford, Ka+,2018.0,8290,Manual,6745.0,Petrol,145.0,57.7,1.2
ford, EcoSport,2018.0,14290,Manual,10083.0,Petrol,145.0,53.3,1.0
ford, Focus,2018.0,12690,Semi-Auto,15637.0,Petrol,145.0,51.4,1.0
ford, EcoSport,2018.0,13290,Manual,13000.0,Petrol,145.0,54.3,1.0
ford, S-MAX,2019.0,24690,Manual,12771.0,Diesel,145.0,54.3,2.0
ford, KA,2016.0,7495,Manual,27003.0,Petrol,145.0,57.7,1.2
ford, KA,2016.0,6995,Manual,21466.0,Petrol,145.0,57.7,1.2
ford, Kuga,2019.0,19500,Manual,9136.0,Diesel,145.0,38.2,2.0
ford, Fiesta,2018.0,12999,Automatic,5813.0,Petrol,145.0,54.3,1.0
ford, Kuga,2016.0,13280,Manual,45298.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2018.0,15495,Manual,7511.0,Petrol,145.0,58.9,1.0
ford, Kuga,2019.0,21780,Manual,7317.0,Diesel,145.0,37.7,2.0
ford, Focus,2015.0,6980,Manual,14939.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2008.0,2250,Manual,54000.0,Petrol,145.0,47.1,1.2
ford, Focus,2012.0,6500,Manual,43200.0,Petrol,145.0,47.9,1.6
ford, Focus,2018.0,11995,Manual,15900.0,Petrol,145.0,57.7,1.0
ford, Fiesta,2017.0,9995,Automatic,51800.0,Petrol,145.0,54.3,1.0
ford, Puma,2020.0,21769,Manual,169.0,Petrol,145.0,50.4,1.0
ford, Kuga,2018.0,17750,Manual,16494.0,Petrol,145.0,39.2,1.5
ford, Grand C-MAX,2018.0,13950,Manual,4354.0,Petrol,145.0,54.3,1.0
ford, Galaxy,2019.0,23950,Automatic,600.0,Diesel,145.0,43.5,2.0
ford, S-MAX,2019.0,22750,Automatic,6000.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2018.0,16450,Automatic,5602.0,Petrol,145.0,48.7,1.0
ford, Galaxy,2017.0,19945,Semi-Auto,27829.0,Diesel,145.0,52.3,2.0
ford, Fiesta,2019.0,16980,Manual,2999.0,Petrol,145.0,56.5,1.0
ford, Focus,2019.0,15980,Manual,13999.0,Petrol,145.0,58.9,1.0
ford, Focus,2019.0,17980,Manual,5999.0,Petrol,145.0,49.6,1.0
ford, Kuga,2019.0,23980,Manual,7999.0,Diesel,145.0,39.2,2.0
ford, Focus,2017.0,19980,Manual,10918.0,Petrol,145.0,41.5,2.0
ford, Puma,2020.0,23780,Manual,999.0,Petrol,145.0,49.6,1.0
ford, Kuga,2019.0,21980,Manual,12999.0,Diesel,145.0,47.9,2.0
ford, Fiesta,2019.0,19500,Manual,5000.0,Petrol,145.0,40.3,1.5
ford, EcoSport,2017.0,10200,Manual,15900.0,Petrol,145.0,53.3,1.0
ford, Kuga,2019.0,18750,Semi-Auto,2500.0,Diesel,145.0,37.2,2.0
ford, Galaxy,2019.0,22950,Manual,2000.0,Diesel,145.0,55.4,2.0
ford, Tourneo Connect,2020.0,20950,Automatic,409.0,Diesel,145.0,44.1,1.5
ford, Tourneo Custom,2018.0,21980,Manual,6959.0,Diesel,145.0,46.3,2.0
ford, Tourneo Custom,2018.0,21980,Manual,26483.0,Diesel,145.0,44.8,2.0
ford, Focus,2019.0,20980,Manual,6999.0,Petrol,145.0,49.6,1.0
ford, Ka+,2017.0,7500,Manual,40150.0,Petrol,145.0,57.7,1.2
ford, Fiesta,2014.0,8800,Manual,22950.0,Petrol,145.0,47.9,1.6
ford, EcoSport,2017.0,10700,Manual,23700.0,Petrol,145.0,52.3,1.0
ford, Kuga,2019.0,23000,Automatic,8000.0,Diesel,145.0,38.7,2.0
ford, Kuga,2015.0,12480,Automatic,39326.0,Diesel,145.0,52.3,2.0
ford, EcoSport,2017.0,9600,Manual,39400.0,Petrol,145.0,52.3,1.0
ford, Focus,2018.0,17400,Manual,19000.0,Petrol,145.0,41.5,2.0
ford, Mondeo,2017.0,11800,Manual,40000.0,Petrol,145.0,48.7,1.5
ford, Kuga,2016.0,15000,Manual,34248.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2020.0,17200,Manual,2000.0,Petrol,145.0,57.7,1.0
ford, Ka+,2018.0,10490,Manual,8971.0,Petrol,145.0,43.5,1.2
ford, Kuga,2014.0,10490,Manual,51356.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2018.0,13990,Manual,11151.0,Petrol,145.0,55.4,1.0
ford, Kuga,2017.0,12597,Manual,30574.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2019.0,17990,Automatic,7295.0,Petrol,145.0,48.7,1.0
ford, B-MAX,2017.0,9990,Manual,18054.0,Petrol,145.0,47.1,1.4
ford, Kuga,2019.0,20990,Manual,5812.0,Diesel,145.0,54.3,1.5
ford, Kuga,2019.0,22995,Automatic,5286.0,Diesel,145.0,38.7,2.0
ford, Focus,2018.0,19315,Manual,16410.0,Petrol,145.0,41.5,2.0
ford, Kuga,2019.0,21997,Manual,19.0,Petrol,145.0,35.3,1.5
ford, Kuga,2015.0,14171,Manual,20760.0,Diesel,145.0,54.3,2.0
ford, Focus,2018.0,18990,Manual,14155.0,Petrol,145.0,41.5,2.0
ford, Fiesta,2019.0,13995,Manual,8299.0,Petrol,145.0,58.9,1.0
ford, Focus,2019.0,15995,Manual,8333.0,Petrol,145.0,58.9,1.0
ford, Kuga,2019.0,21995,Manual,7777.0,Diesel,145.0,37.7,2.0
ford, Fiesta,2019.0,15995,Manual,1667.0,Petrol,145.0,58.9,1.0
ford, Focus,2017.0,12495,Manual,30130.0,Petrol,145.0,50.4,1.5
ford, Fiesta,2011.0,5499,Manual,35088.0,Petrol,145.0,48.7,1.4
ford, Fiesta,2013.0,6999,Semi-Auto,31000.0,Petrol,145.0,47.9,1.6
ford, Kuga,2019.0,17990,Manual,11658.0,Petrol,145.0,35.3,1.5
ford, Kuga,2017.0,14999,Manual,24000.0,Diesel,145.0,54.3,1.5
ford, Ka+,2017.0,7499,Manual,16000.0,Petrol,145.0,57.7,1.2
ford, Kuga,2019.0,17580,Manual,16081.0,Petrol,145.0,35.3,1.5
ford, Grand Tourneo Connect,2019.0,18490,Manual,11.0,Diesel,145.0,46.3,1.5
ford, Kuga,2019.0,18200,Manual,12111.0,Petrol,145.0,35.3,1.5
ford, Fiesta,2019.0,16790,Manual,8950.0,Petrol,145.0,40.3,1.5
ford, B-MAX,2017.0,8980,Manual,13395.0,Petrol,145.0,55.4,1.0
ford, Fiesta,2016.0,8790,Manual,60112.0,Petrol,145.0,47.9,1.6
ford, Ka+,2018.0,7397,Manual,11125.0,Petrol,145.0,57.7,1.2
ford, Focus,2012.0,5995,Manual,59000.0,Petrol,145.0,47.9,1.6
ford, KA,2018.0,8700,Manual,6878.0,Petrol,145.0,57.7,1.2
ford, Fiesta,2017.0,8400,Manual,15637.0,Petrol,145.0,54.3,1.2
ford, Kuga,2019.0,17995,Manual,7000.0,Petrol,145.0,39.2,1.5
ford, S-MAX,2017.0,15775,Semi-Auto,35939.0,Diesel,145.0,52.3,2.0
ford, Kuga,2015.0,13675,Manual,39136.0,Diesel,145.0,54.3,2.0
ford, Kuga,2019.0,16600,Manual,145.0,Petrol,145.0,40.4,1.5
ford, Kuga,2019.0,18200,Manual,7877.0,Diesel,145.0,38.2,2.0
ford, Kuga,2019.0,17700,Manual,5519.0,Diesel,145.0,45.6,1.5
ford, Galaxy,2018.0,17995,Semi-Auto,23836.0,Diesel,145.0,52.3,2.0
ford, KA,2017.0,8600,Manual,9770.0,Petrol,145.0,57.7,1.2
ford, Galaxy,2018.0,21600,Manual,9609.0,Diesel,145.0,55.4,2.0
ford, Kuga,2019.0,19800,Manual,8638.0,Diesel,145.0,36.7,2.0
ford, EcoSport,2018.0,15000,Manual,16299.0,Petrol,145.0,54.3,1.0
ford, Fiesta,2019.0,13700,Manual,12411.0,Petrol,145.0,55.4,1.0
ford, Kuga,2018.0,18700,Manual,3255.0,Petrol,145.0,39.2,1.5
ford, Kuga,2019.0,18600,Manual,6741.0,Diesel,145.0,47.9,2.0
ford, Fiesta,2013.0,8999,Automatic,11000.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2016.0,10990,Manual,31000.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,24990,Manual,18000.0,Petrol,145.0,36.7,2.3
ford, Kuga,2016.0,12490,Manual,37000.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2014.0,7990,Manual,37000.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2017.0,10990,Manual,23000.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2017.0,12400,Manual,24429.0,Petrol,145.0,47.9,1.6
ford, Mondeo,2018.0,17800,Automatic,20170.0,Petrol,145.0,44.8,1.5
ford, Fiesta,2017.0,11500,Manual,25787.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2018.0,11900,Automatic,15074.0,Petrol,145.0,48.7,1.0
ford, Focus,2019.0,14300,Manual,1625.0,Petrol,145.0,58.9,1.0
ford, Fiesta,2018.0,12990,Manual,11000.0,Diesel,145.0,58.9,1.5
ford, Kuga,2015.0,12490,Automatic,29000.0,Diesel,145.0,52.3,2.0
ford, Fiesta,2016.0,9490,Manual,26000.0,Petrol,145.0,47.9,1.6
ford, Kuga,2019.0,18800,Manual,8579.0,Petrol,145.0,39.2,1.5
ford, Kuga,2019.0,17700,Manual,4899.0,Diesel,145.0,45.6,1.5
ford, Fiesta,2015.0,9490,Manual,18000.0,Petrol,145.0,47.9,1.6
ford, Mondeo,2018.0,14399,Automatic,28391.0,Diesel,145.0,45.6,2.0
ford, Mondeo,2018.0,14399,Automatic,26793.0,Diesel,145.0,45.6,2.0
ford, Fiesta,2013.0,8795,Manual,48258.0,Petrol,145.0,47.9,1.6
ford, Kuga,2014.0,8990,Manual,50000.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2017.0,6990,Manual,15000.0,Petrol,145.0,54.3,1.2
ford, Focus,2018.0,19999,Manual,7918.0,Petrol,145.0,41.5,2.0
ford, Fiesta,2014.0,8449,Manual,58671.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,11748,Manual,22638.0,Petrol,145.0,51.4,1.5
ford, Fiesta,2018.0,12999,Automatic,7706.0,Petrol,145.0,54.3,1.0
ford, Focus,2018.0,14525,Automatic,9534.0,Petrol,145.0,48.7,1.0
ford, Focus,2018.0,14575,Automatic,10999.0,Petrol,145.0,48.7,1.0
ford, Focus,2018.0,18890,Manual,1454.0,Petrol,145.0,41.5,2.0
ford, Fiesta,2016.0,11400,Manual,18342.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,11800,Automatic,22008.0,Petrol,145.0,51.4,1.0
ford, Kuga,2013.0,9700,Manual,46719.0,Diesel,145.0,53.3,2.0
ford, Mondeo,2018.0,16800,Automatic,17960.0,Diesel,145.0,58.9,2.0
ford, S-MAX,2016.0,16999,Automatic,40166.0,Diesel,145.0,52.3,2.0
ford, Focus,2017.0,13395,Manual,13338.0,Petrol,145.0,57.7,1.0
ford, Kuga,2015.0,13731,Manual,29000.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2019.0,18917,Manual,7968.0,Petrol,145.0,40.3,1.5
ford, Focus,2017.0,12128,Manual,21399.0,Petrol,145.0,57.7,1.0
ford, Focus,2017.0,12270,Manual,18866.0,Petrol,145.0,57.7,1.0
ford, Kuga,2019.0,16399,Manual,6134.0,Petrol,145.0,39.2,1.5
ford, EcoSport,2017.0,9399,Manual,15285.0,Petrol,145.0,44.8,1.5
ford, S-MAX,2017.0,17999,Manual,16018.0,Diesel,145.0,56.5,2.0
ford, Fiesta,2012.0,5366,Manual,54754.0,Petrol,145.0,48.7,1.4
ford, Focus,2019.0,16125,Manual,1388.0,Petrol,145.0,51.4,1.5
ford, Fiesta,2017.0,12299,Manual,13615.0,Petrol,145.0,47.9,1.6
ford, Kuga,2017.0,16499,Automatic,35167.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2014.0,8699,Manual,44663.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,11999,Manual,18153.0,Petrol,145.0,51.4,1.5
ford, Mondeo,2018.0,14399,Automatic,28201.0,Diesel,145.0,45.6,2.0
ford, Galaxy,2017.0,19223,Manual,8204.0,Diesel,145.0,56.5,2.0
ford, Focus,2017.0,18899,Manual,11010.0,Petrol,145.0,41.5,2.0
ford, Kuga,2017.0,15165,Manual,13720.0,Petrol,145.0,45.6,1.5
ford, Kuga,2015.0,10781,Automatic,50323.0,Diesel,145.0,52.3,2.0
ford, Fiesta,2015.0,8524,Manual,58363.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2016.0,10199,Manual,22632.0,Petrol,145.0,47.9,1.6
ford, Mondeo,2018.0,14399,Automatic,24842.0,Diesel,145.0,45.6,2.0
ford, Kuga,2014.0,9870,Manual,39663.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2018.0,12764,Manual,15900.0,Petrol,145.0,58.9,1.0
ford, Fiesta,2015.0,7999,Automatic,19581.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2018.0,9698,Manual,14961.0,Petrol,145.0,55.4,1.1
ford, Fiesta,2016.0,11499,Manual,19436.0,Petrol,145.0,47.9,1.6
ford, Focus,2018.0,12995,Manual,18670.0,Petrol,145.0,57.7,1.0
ford, Fiesta,2015.0,9880,Manual,37666.0,Petrol,145.0,47.9,1.6
ford, Focus,2019.0,18499,Manual,4945.0,Petrol,145.0,50.4,1.5
ford, Focus,2018.0,14299,Manual,7498.0,Petrol,145.0,57.7,1.0
ford, S-MAX,2017.0,18499,Automatic,10172.0,Diesel,145.0,52.3,2.0
ford, Kuga,2018.0,12999,Automatic,34592.0,Diesel,145.0,58.9,1.5
ford, Fiesta,2018.0,10999,Manual,25424.0,Diesel,145.0,58.9,1.5
ford, Fiesta,2018.0,9990,Manual,20528.0,Petrol,145.0,56.5,1.0
ford, Focus,2013.0,5995,Manual,58610.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2019.0,12790,Manual,10824.0,Petrol,145.0,58.9,1.0
ford, B-MAX,2017.0,9490,Manual,9850.0,Petrol,145.0,56.5,1.0
ford, C-MAX,2018.0,12699,Manual,8702.0,Petrol,145.0,55.4,1.0
ford, Kuga,2018.0,18328,Manual,11581.0,Petrol,145.0,39.2,1.5
ford, Mondeo,2018.0,14399,Automatic,22645.0,Diesel,145.0,45.6,2.0
ford, Edge,2018.0,22999,Automatic,15471.0,Diesel,145.0,48.7,2.0
ford, Kuga,2019.0,15541,Manual,13952.0,Diesel,145.0,54.3,1.5
ford, Focus,2019.0,18699,Automatic,3588.0,Petrol,145.0,39.2,1.5
ford, Focus,2019.0,16999,Manual,4714.0,Diesel,145.0,57.7,1.5
ford, Focus,2017.0,12599,Manual,22111.0,Petrol,145.0,50.4,1.5
ford, Focus,2018.0,13999,Manual,8666.0,Petrol,145.0,57.7,1.0
ford, Focus,2012.0,7490,Manual,43325.0,Petrol,145.0,47.9,1.6
ford, Kuga,2013.0,9218,Manual,50834.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2015.0,9640,Manual,28088.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,12495,Automatic,20693.0,Petrol,145.0,46.3,1.5
ford, Focus,2018.0,15999,Manual,16582.0,Petrol,145.0,41.5,2.0
ford, Grand C-MAX,2018.0,15999,Automatic,1298.0,Diesel,145.0,51.4,1.5
ford, Kuga,2014.0,8999,Manual,47772.0,Diesel,145.0,53.3,2.0
ford, Focus,2017.0,10999,Manual,15555.0,Petrol,145.0,58.9,1.0
ford, Fiesta,2018.0,11997,Manual,10230.0,Petrol,145.0,58.9,1.0
ford, Galaxy,2017.0,17970,Semi-Auto,27503.0,Diesel,145.0,52.3,2.0
ford, Focus,2019.0,15970,Automatic,404.0,Petrol,145.0,47.9,1.5
ford, Galaxy,2016.0,19970,Semi-Auto,10121.0,Diesel,145.0,52.3,2.0
ford, EcoSport,2018.0,15900,Automatic,5603.0,Petrol,145.0,48.7,1.0
ford, Focus,2018.0,12539,Automatic,14952.0,Petrol,145.0,51.4,1.0
ford, Kuga,2017.0,18849,Automatic,15073.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2017.0,11799,Manual,26570.0,Petrol,145.0,47.9,1.6
ford, Mondeo,2018.0,13999,Automatic,34500.0,Diesel,145.0,45.6,2.0
ford, Fiesta,2014.0,8649,Manual,45379.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,11599,Automatic,22436.0,Petrol,145.0,51.4,1.0
ford, Focus,2019.0,18999,Automatic,4146.0,Petrol,145.0,47.9,1.5
ford, Fiesta,2015.0,9999,Manual,29469.0,Petrol,145.0,47.9,1.6
ford, Kuga,2019.0,17623,Manual,8978.0,Diesel,145.0,45.6,1.5
ford, Kuga,2017.0,15995,Automatic,46210.0,Diesel,145.0,54.3,2.0
ford, Mondeo,2018.0,13999,Automatic,39993.0,Diesel,145.0,45.6,2.0
ford, Focus,2017.0,12499,Manual,52492.0,Petrol,145.0,50.4,1.5
ford, Kuga,2017.0,16399,Manual,39967.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2017.0,7763,Manual,29435.0,Petrol,145.0,54.3,1.2
ford, Focus,2019.0,19000,Automatic,5310.0,Petrol,145.0,46.3,1.5
ford, Fiesta,2018.0,10999,Manual,31620.0,Diesel,145.0,58.9,1.5
ford, Focus,2018.0,13449,Manual,15250.0,Petrol,145.0,57.7,1.0
ford, B-MAX,2017.0,8399,Manual,19913.0,Petrol,145.0,47.1,1.4
ford, Focus,2017.0,18199,Manual,13000.0,Petrol,145.0,41.5,2.0
ford, Focus,2017.0,11999,Manual,26973.0,Petrol,145.0,57.7,1.0
ford, Focus,2019.0,15510,Manual,1786.0,Petrol,145.0,58.9,1.0
ford, Focus,2017.0,12012,Manual,20621.0,Petrol,145.0,57.7,1.0
ford, Fiesta,2019.0,14652,Manual,20059.0,Petrol,145.0,40.3,1.5
ford, Mustang,2018.0,25000,Manual,21632.0,Petrol,145.0,35.3,2.3
ford, Focus,2017.0,12295,Manual,23016.0,Petrol,145.0,51.4,1.5
ford, Focus,2017.0,12120,Manual,16853.0,Petrol,145.0,57.7,1.0
ford, Fiesta,2019.0,16399,Manual,6937.0,Petrol,145.0,40.3,1.5
ford, Grand C-MAX,2018.0,13999,Automatic,9377.0,Diesel,145.0,51.4,1.5
ford, Focus,2018.0,12204,Manual,22688.0,Petrol,145.0,57.7,1.0
ford, Mondeo,2018.0,14399,Automatic,29462.0,Diesel,145.0,45.6,2.0
ford, Kuga,2019.0,16399,Manual,12689.0,Petrol,145.0,39.2,1.5
ford, Fiesta,2014.0,8299,Manual,60002.0,Petrol,145.0,47.9,1.6
ford, C-MAX,2018.0,12899,Manual,6207.0,Petrol,145.0,49.6,1.0
ford, Fiesta,2016.0,11127,Manual,22292.0,Petrol,145.0,47.9,1.6
ford, Focus,2018.0,13799,Manual,14082.0,Petrol,145.0,57.7,1.0
ford, Focus,2017.0,16051,Manual,11035.0,Petrol,145.0,41.5,2.0
ford, KA,2019.0,10998,Manual,7096.0,Petrol,145.0,43.5,1.2
ford, Focus,2012.0,5499,Manual,59000.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2017.0,11128,Manual,25595.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2018.0,10799,Manual,30555.0,Diesel,145.0,58.9,1.5
ford, Focus,2019.0,18498,Manual,5532.0,Petrol,145.0,48.7,1.0
ford, Focus,2019.0,17999,Automatic,95.0,Petrol,145.0,48.7,1.0
ford, B-MAX,2017.0,8499,Manual,31120.0,Petrol,145.0,57.7,1.0
ford, KA,2017.0,7999,Manual,18800.0,Petrol,145.0,57.7,1.2
ford, KA,2019.0,10998,Manual,2296.0,Petrol,145.0,43.5,1.2
ford, Focus,2019.0,14999,Manual,6177.0,Petrol,145.0,58.9,1.0
ford, Focus,2019.0,14998,Manual,10464.0,Petrol,145.0,58.9,1.0
ford, Kuga,2019.0,19998,Automatic,12030.0,Diesel,145.0,42.2,2.0
ford, Focus,2019.0,17499,Automatic,5700.0,Diesel,145.0,50.4,1.5
ford, Focus,2019.0,18200,Manual,804.0,Petrol,145.0,48.7,1.0
ford, Mondeo,2018.0,15999,Manual,4443.0,Petrol,145.0,48.7,1.5
ford, Focus,2018.0,18681,Manual,17515.0,Petrol,145.0,41.5,2.0
ford, EcoSport,2017.0,9999,Manual,13759.0,Petrol,145.0,52.3,1.0
ford, Fiesta,2017.0,10999,Manual,34844.0,Petrol,145.0,47.9,1.6
ford, Kuga,2019.0,19710,Manual,5691.0,Diesel,145.0,47.9,2.0
ford, EcoSport,2019.0,15999,Automatic,999.0,Petrol,145.0,45.6,1.0
ford, EcoSport,2019.0,16499,Automatic,3205.0,Petrol,145.0,45.6,1.0
ford, Kuga,2019.0,25499,Automatic,1274.0,Diesel,145.0,38.7,2.0
ford, Kuga,2019.0,19499,Manual,5556.0,Diesel,145.0,47.9,2.0
ford, Grand C-MAX,2018.0,11999,Manual,21384.0,Petrol,145.0,54.3,1.0
ford, Fiesta,2019.0,14999,Manual,9772.0,Petrol,145.0,58.9,1.0
ford, Focus,2018.0,11999,Manual,26898.0,Petrol,145.0,57.7,1.0
ford, Fiesta,2017.0,9999,Automatic,19249.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2019.0,15499,Manual,3765.0,Petrol,145.0,55.4,1.0
ford, Kuga,2018.0,14999,Manual,14498.0,Diesel,145.0,54.3,1.5
ford, Kuga,2019.0,21499,Automatic,10265.0,Diesel,145.0,42.2,2.0
ford, Kuga,2019.0,24999,Automatic,4985.0,Diesel,145.0,42.2,2.0
ford, Galaxy,2019.0,25999,Automatic,11112.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2019.0,14499,Manual,4266.0,Petrol,145.0,58.9,1.0
ford, Kuga,2019.0,19999,Manual,4185.0,Diesel,145.0,47.9,2.0
ford, Kuga,2017.0,13999,Manual,46502.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2017.0,8995,Manual,13759.0,Petrol,145.0,54.3,1.2
ford, Mondeo,2019.0,21699,Automatic,11804.0,Petrol,145.0,49.6,2.0
ford, Focus,2019.0,23999,Manual,5834.0,Diesel,145.0,50.4,2.0
ford, Focus,2019.0,18699,Automatic,4267.0,Petrol,145.0,51.4,1.0
ford, EcoSport,2019.0,16499,Automatic,4340.0,Petrol,145.0,45.6,1.0
ford, EcoSport,2019.0,14999,Manual,13994.0,Petrol,145.0,53.3,1.0
ford, Kuga,2018.0,17995,Automatic,15393.0,Diesel,145.0,54.3,2.0
ford, Fiesta,2019.0,14598,Manual,10555.0,Petrol,145.0,55.4,1.0
ford, C-MAX,2019.0,14299,Manual,5759.0,Petrol,145.0,48.7,1.0
ford, Fiesta,2019.0,15999,Automatic,8910.0,Petrol,145.0,48.7,1.0
ford, Fiesta,2015.0,8749,Manual,56109.0,Petrol,145.0,47.9,1.6
ford, Focus,2018.0,14199,Manual,13883.0,Petrol,145.0,58.9,1.0
ford, Fiesta,2017.0,12495,Automatic,8629.0,Petrol,145.0,54.3,1.0
ford, Kuga,2018.0,15299,Manual,2299.0,Diesel,145.0,54.3,1.5
ford, KA,2019.0,9699,Manual,9000.0,Petrol,145.0,43.5,1.2
ford, EcoSport,2019.0,17999,Manual,2000.0,Petrol,145.0,51.4,1.0
ford, Grand C-MAX,2018.0,12999,Automatic,18961.0,Diesel,145.0,58.9,1.5
ford, Fiesta,2017.0,10999,Automatic,13660.0,Petrol,145.0,47.9,1.6
ford, Focus,2017.0,11768,Manual,15375.0,Petrol,145.0,57.7,1.0
ford, Focus,2018.0,13000,Manual,10834.0,Petrol,145.0,57.7,1.0
ford, EcoSport,2019.0,16998,Automatic,1088.0,Petrol,145.0,45.6,1.0
ford, Kuga,2019.0,16600,Manual,21480.0,Diesel,145.0,38.2,2.0
ford, Galaxy,2019.0,21000,Manual,9193.0,Diesel,145.0,55.4,2.0
ford, Fiesta,2018.0,10100,Manual,38902.0,Petrol,145.0,56.5,1.0
ford, Fiesta,2018.0,10800,Manual,29783.0,Petrol,145.0,56.5,1.0
ford, EcoSport,2017.0,10500,Manual,11518.0,Petrol,145.0,52.3,1.0
ford, KA,2017.0,7699,Manual,16001.0,Petrol,145.0,57.7,1.2
ford, EcoSport,2019.0,16998,Manual,2121.0,Petrol,145.0,51.4,1.0
ford, Fiesta,2012.0,6499,Manual,25797.0,Petrol,145.0,48.7,1.6
ford, Focus,2019.0,14998,Manual,6564.0,Petrol,145.0,58.9,1.0
ford, Kuga,2019.0,19698,Manual,3520.0,Petrol,145.0,39.2,1.5
ford, Fiesta,2018.0,14999,Automatic,23624.0,Petrol,145.0,54.3,1.0
ford, Mondeo,2017.0,13499,Manual,27064.0,Petrol,145.0,48.7,1.5
ford, EcoSport,2019.0,17299,Automatic,861.0,Petrol,145.0,45.6,1.0
ford, Kuga,2019.0,20799,Automatic,9333.0,Diesel,145.0,47.9,2.0
ford, Fiesta,2019.0,12999,Manual,9921.0,Petrol,145.0,58.9,1.0
ford, EcoSport,2019.0,13799,Manual,7463.0,Petrol,145.0,53.3,1.0
ford, KA,2019.0,10999,Manual,2889.0,Petrol,145.0,43.5,1.2
ford, EcoSport,2018.0,11699,Manual,18678.0,Petrol,145.0,54.3,1.0
ford, EcoSport,2018.0,13799,Automatic,1715.0,Petrol,145.0,45.6,1.0
ford, Fiesta,2019.0,11999,Manual,3409.0,Petrol,145.0,55.4,1.1
ford, Kuga,2016.0,11899,Automatic,48792.0,Diesel,145.0,52.3,2.0
ford, KA,2019.0,10499,Manual,308.0,Petrol,145.0,47.9,1.2
ford, EcoSport,2019.0,16399,Automatic,935.0,Petrol,145.0,45.6,1.0
ford, Kuga,2018.0,19999,Automatic,14089.0,Petrol,145.0,38.2,1.5
ford, Tourneo Custom,2017.0,22000,Manual,32315.0,Diesel,145.0,44.1,2.0
ford, Fiesta,2018.0,13100,Manual,11581.0,Petrol,145.0,55.4,1.0
ford, Kuga,2017.0,15995,Automatic,7637.0,Petrol,145.0,38.2,1.5
ford, Focus,2017.0,16500,Manual,19709.0,Petrol,145.0,41.5,2.0
ford, Kuga,2016.0,15500,Automatic,28860.0,Diesel,145.0,52.3,2.0
ford, Fiesta,2018.0,12500,Manual,12500.0,Petrol,145.0,49.6,1.0
ford, Fiesta,2019.0,10900,Manual,7342.0,Petrol,145.0,55.4,1.1
ford, Kuga,2016.0,13100,Automatic,27363.0,Diesel,145.0,52.3,2.0
ford, Fiesta,2016.0,10200,Manual,29550.0,Petrol,145.0,47.9,1.6
ford, Fiesta,2019.0,12600,Manual,12663.0,Petrol,145.0,58.9,1.0
